uf,cod_uf,cod_setor,cod_municipio,municipio,distrito,tipo,geometria
SE,28,280040705000007,2800407,Boquim,ARAUÁ,Polygon,"((-37.5689014701954, -11.2250508843889), (-37.5688489293725, -11.2250505128999), (-37.5679710762095, -11.2250443060533), (-37.5585625505362, -11.2315782419539), (-37.5575089801451, -11.23471388378), (-37.5575401191038, -11.2354715984425), (-37.5576113328763, -11.2355397837098), (-37.5682740113554, -11.2354216563455), (-37.5723920158826, -11.2325451703715), (-37.5754448975016, -11.2304126882193), (-37.5754462740631, -11.2297395496437), (-37.5754473225265, -11.2292268510343), (-37.5695682052601, -11.2250555985284), (-37.5689014701954, -11.2250508843889))"
SE,28,280040705000008,2800407,Boquim,ARAUÁ,Polygon,"((-37.5469486987956, -11.1667981236103), (-37.5468803336681, -11.168486143161), (-37.5477175708985, -11.1699425689098), (-37.5478218847423, -11.1711817725759), (-37.5485534130104, -11.1722782746715), (-37.5498439480256, -11.1730482486959), (-37.550277189122, -11.1750362027653), (-37.5509333632286, -11.1755654309578), (-37.5521512925123, -11.1750081908766), (-37.5532931358063, -11.1751948120644), (-37.5544632941895, -11.1768404171592), (-37.5541247820817, -11.1783313738364), (-37.5546373680421, -11.1791708121167), (-37.5562995668853, -11.1783053353637), (-37.5567347722866, -11.1796735378462), (-37.5554371570682, -11.1813053263249), (-37.5546138364782, -11.1838511350155), (-37.5533182685158, -11.1850824819245), (-37.551660661617, -11.1848389114995), (-37.5505142101069, -11.185743787687), (-37.5484961675207, -11.183839959221), (-37.5485741820574, -11.1831110073498), (-37.5479866799194, -11.1824887490721), (-37.5472856427431, -11.1829235324384), (-37.5472808394375, -11.1837973982027), (-37.5478997037511, -11.1851282797859), (-37.5477492551552, -11.1858568772222), (-37.5465660554543, -11.1866518137465), (-37.5453116347882, -11.1870459583261), (-37.5436793245938, -11.1888957911419), (-37.5422055164003, -11.1889613799134), (-37.5423257956354, -11.1873779988576), (-37.5415915105339, -11.1870100154975), (-37.5388543866583, -11.1883816353367), (-37.5368262787836, -11.1888809934669), (-37.535567537187, -11.1899652216617), (-37.534972861054, -11.1908574051625), (-37.5349683737883, -11.1916929362046), (-37.536107580883, -11.1925734194168), (-37.5363971637735, -11.193303530096), (-37.5356851387864, -11.1958845421964), (-37.5342428193244, -11.1969703068818), (-37.5327941136789, -11.1971711965993), (-37.5326142706336, -11.1982620792961), (-37.5334547096909, -11.1996125402684), (-37.5349574368538, -11.201149626008), (-37.5351351435478, -11.2026051152309), (-37.5341642089375, -11.2047466309504), (-37.5343413089689, -11.2056283657422), (-37.5350896753338, -11.2069374132999), (-37.5355061746102, -11.2085440121747), (-37.5350486327039, -11.2107188629825), (-37.535178658347, -11.2125357469329), (-37.5356184933247, -11.2141662359443), (-37.5363670700719, -11.2155815472073), (-37.5369700277382, -11.2173243182637), (-37.5379515449527, -11.2189130845983), (-37.5371835307278, -11.221551165082), (-37.5364459770684, -11.2231295720663), (-37.5351898282633, -11.2246830158637), (-37.5334169202118, -11.2257231702919), (-37.5333603001028, -11.2276084933658), (-37.532887531247, -11.2279307247933), (-37.5310970841649, -11.2275395146346), (-37.5292826491552, -11.2276702464839), (-37.5269794660583, -11.2266345145239), (-37.5258210858938, -11.2272798078902), (-37.5255989977405, -11.2293277658878), (-37.5250949502923, -11.2310830060918), (-37.5253052463788, -11.2322111391618), (-37.5300376341935, -11.2368881592303), (-37.5299380390584, -11.2379354040483), (-37.529322411683, -11.2383631772075), (-37.5290570983363, -11.2396410082958), (-37.5294704463087, -11.2417846449665), (-37.5290670218849, -11.2424108831357), (-37.528217667424, -11.2420809718129), (-37.5260533545437, -11.2417454565022), (-37.5246625124636, -11.242097093001), (-37.5244481871909, -11.2426576436244), (-37.5244321597031, -11.2457133721053), (-37.524232707412, -11.2477155110554), (-37.5242975162007, -11.2491345184839), (-37.5247137895267, -11.2504878149969), (-37.5262600268106, -11.2524863795375), (-37.5265844871261, -11.2533385655933), (-37.5266004386004, -11.254667058994), (-37.5257893134472, -11.2566653320536), (-37.5237720839525, -11.2585983891574), (-37.5263154830154, -11.2574560224868), (-37.528769887001, -11.2570984946353), (-37.5307909080779, -11.2581456258355), (-37.5306775018649, -11.259427202042), (-37.531106501243, -11.2607977746796), (-37.5332528556457, -11.2617567234129), (-37.5346367200314, -11.2620446879494), (-37.5376772888799, -11.2619543215904), (-37.5389790693563, -11.2614334286392), (-37.5398735580953, -11.2600332348021), (-37.5406279419237, -11.2573718375325), (-37.5412232628938, -11.256271720562), (-37.5419019607742, -11.255958749365), (-37.543377360287, -11.2562654560986), (-37.5446204623257, -11.2569533230732), (-37.5466392070674, -11.2589676120598), (-37.5466006919868, -11.2595645783919), (-37.5474104527186, -11.2614848811828), (-37.5485582018907, -11.2620936873177), (-37.5503942661901, -11.2610779075866), (-37.553857397492, -11.2610551487277), (-37.5558534559292, -11.2586956247841), (-37.5571053372626, -11.2586516974363), (-37.558497732048, -11.2578498890929), (-37.5591800207889, -11.2567986859097), (-37.5612307377483, -11.2558594805194), (-37.5615178096645, -11.2554036959167), (-37.5614901870818, -11.2539263521648), (-37.5619529525448, -11.253823847733), (-37.5633736998024, -11.2545333242657), (-37.5641222595589, -11.2541856727096), (-37.5652572691183, -11.2551394275817), (-37.5667504922059, -11.255534071883), (-37.5680588180669, -11.257228484551), (-37.5691801725791, -11.2573464797122), (-37.5710520956869, -11.2564054979974), (-37.5727599966337, -11.2563430782914), (-37.5738939469565, -11.2576146255539), (-37.5763173160644, -11.256922356905), (-37.5775260459018, -11.257209549253), (-37.5790161742795, -11.2582719028993), (-37.5803249222774, -11.2596137243132), (-37.5811884484208, -11.2580007656536), (-37.5824748901737, -11.2568117139594), (-37.5833307279917, -11.2564644708251), (-37.5843250666877, -11.2570310987276), (-37.5858941180311, -11.2562654439714), (-37.5874503864043, -11.2583823903627), (-37.5888748843995, -11.258177688605), (-37.5904021244309, -11.2590286656565), (-37.5923951340396, -11.2589691112349), (-37.5921220931076, -11.2566468698791), (-37.5930502157807, -11.2560186578016), (-37.5949722100566, -11.2558864895815), (-37.5960378503524, -11.2561738652304), (-37.597605816159, -11.2558992144138), (-37.5985274572709, -11.2568172830678), (-37.599703752519, -11.2564007714271), (-37.6009798116748, -11.2573916596295), (-37.6028291414501, -11.2577519949554), (-37.6039725911205, -11.2568434095532), (-37.6047880028874, -11.2556448085507), (-37.6036752779261, -11.2551259117377), (-37.6016664275657, -11.255821347501), (-37.6013018768259, -11.2553865835347), (-37.6006430494798, -11.2534661609302), (-37.5992595148712, -11.2515786935749), (-37.5987940258576, -11.2476098354175), (-37.5942544384187, -11.2468725312095), (-37.5924928642623, -11.2474966028745), (-37.5899495646296, -11.2489134066499), (-37.5894080236289, -11.2488567853416), (-37.5875470788056, -11.2476720530317), (-37.5864856790141, -11.2472334038002), (-37.5845543224942, -11.2470071884474), (-37.5843176752, -11.2466445564858), (-37.5842773206993, -11.2417075525671), (-37.5831428343911, -11.2378245165189), (-37.5817831577699, -11.2365689498031), (-37.5758542083699, -11.2297282181351), (-37.5754462740631, -11.2297395496437), (-37.5754448975016, -11.2304126882193), (-37.5723920158826, -11.2325451703715), (-37.5682740113554, -11.2354216563455), (-37.5576113328763, -11.2355397837098), (-37.5575401191038, -11.2354715984425), (-37.5575089801451, -11.23471388378), (-37.5585625505362, -11.2315782419539), (-37.5679710762096, -11.2250443060533), (-37.5688489293725, -11.2250505128999), (-37.5688610333333, -11.2250505984807), (-37.5683806973315, -11.2222199784639), (-37.5686627872176, -11.221089922351), (-37.570754016675, -11.2184971664291), (-37.5734894404249, -11.2172080509823), (-37.5748190016167, -11.2113016408144), (-37.5758273651401, -11.2092539123279), (-37.5767004467623, -11.2085896083118), (-37.5807500728789, -11.2063475713784), (-37.5818412062859, -11.2060187000537), (-37.5853498979331, -11.2054659590648), (-37.586444898008, -11.2047218940851), (-37.5874067880347, -11.2023650173314), (-37.5872762845646, -11.1993451441235), (-37.5876960870792, -11.1979549042255), (-37.5869011777826, -11.1963994263245), (-37.5780549623051, -11.1898453605626), (-37.5773469681358, -11.1906822012535), (-37.5753359959376, -11.1913594759514), (-37.5730932793289, -11.1900178918601), (-37.5755370981375, -11.1879791393856), (-37.5755310246669, -11.1879746359189), (-37.5469486987956, -11.1667981236103))"
SE,28,280040705000009,2800407,Boquim,ARAUÁ,Polygon,"((-37.5780549623051, -11.1898453605626), (-37.5780543689774, -11.1898449209725), (-37.5755370981375, -11.1879791393856), (-37.5730932793289, -11.1900178918601), (-37.5753359959376, -11.1913594759514), (-37.5773469681358, -11.1906822012535), (-37.5780549623051, -11.1898453605626))"
SE,28,280040705000010,2800407,Boquim,ARAUÁ,Polygon,"((-37.6047880028874, -11.2556448085507), (-37.6039725911205, -11.2568434095532), (-37.6028291414501, -11.2577519949554), (-37.6009798116748, -11.2573916596295), (-37.599703752519, -11.2564007714271), (-37.5985274572709, -11.2568172830678), (-37.597605816159, -11.2558992144138), (-37.5960378503524, -11.2561738652304), (-37.5949722100566, -11.2558864895815), (-37.5930502157807, -11.2560186578016), (-37.5921220931076, -11.2566468698791), (-37.5923951340396, -11.2589691112349), (-37.5904021244309, -11.2590286656565), (-37.5888748843995, -11.258177688605), (-37.5874503864043, -11.2583823903627), (-37.5858941180311, -11.2562654439714), (-37.5843250666877, -11.2570310987276), (-37.5833307279917, -11.2564644708251), (-37.5824748901737, -11.2568117139594), (-37.5811884484208, -11.2580007656536), (-37.5803249222774, -11.2596137243132), (-37.5790161742795, -11.2582719028993), (-37.5775260459018, -11.257209549253), (-37.5763173160644, -11.256922356905), (-37.5738939469565, -11.2576146255539), (-37.5727599966337, -11.2563430782914), (-37.5710520956869, -11.2564054979974), (-37.5691801725791, -11.2573464797122), (-37.5680588180669, -11.257228484551), (-37.5667504922059, -11.255534071883), (-37.5652572691183, -11.2551394275817), (-37.5641222595589, -11.2541856727096), (-37.5633736998024, -11.2545333242657), (-37.5619529525448, -11.253823847733), (-37.5614901870818, -11.2539263521648), (-37.5615178096645, -11.2554036959167), (-37.5612307377483, -11.2558594805194), (-37.5591800207889, -11.2567986859097), (-37.558497732048, -11.2578498890929), (-37.5571053372626, -11.2586516974363), (-37.5558534559292, -11.2586956247841), (-37.553857397492, -11.2610551487277), (-37.5503942661901, -11.2610779075866), (-37.5485582018907, -11.2620936873177), (-37.5474104527186, -11.2614848811828), (-37.5466006919868, -11.2595645783919), (-37.5466392070674, -11.2589676120598), (-37.5446204623257, -11.2569533230732), (-37.543377360287, -11.2562654560986), (-37.5419019607742, -11.255958749365), (-37.5412232628938, -11.256271720562), (-37.5406279419237, -11.2573718375325), (-37.5398735580953, -11.2600332348021), (-37.5389790693563, -11.2614334286392), (-37.5376772888799, -11.2619543215904), (-37.5346367200314, -11.2620446879494), (-37.5332528556457, -11.2617567234129), (-37.531106501243, -11.2607977746796), (-37.5306775018649, -11.259427202042), (-37.5307909080779, -11.2581456258355), (-37.528769887001, -11.2570984946353), (-37.5263154830154, -11.2574560224868), (-37.5237720839525, -11.2585983891574), (-37.5220677558511, -11.2607013146891), (-37.5162043943352, -11.2646071130446), (-37.5154456858488, -11.2656748114532), (-37.5149671954868, -11.2671265769785), (-37.5149580054294, -11.2688036281232), (-37.5152113036405, -11.2700864153516), (-37.5151567761026, -11.2715503757875), (-37.5144912887189, -11.2723409704292), (-37.5136413924361, -11.2725680401589), (-37.5108864784905, -11.2723833947005), (-37.509259694231, -11.2725619659788), (-37.5070860115544, -11.2736671211928), (-37.5070005802867, -11.27421707376), (-37.5074566122667, -11.2748099019987), (-37.5087320143497, -11.2743975549041), (-37.5094056779931, -11.2761920303335), (-37.5110379729006, -11.2778140438194), (-37.5119404003772, -11.2796181663883), (-37.5118818008216, -11.2813378298523), (-37.5126350848098, -11.2820397250615), (-37.5141888019172, -11.2840946057617), (-37.5159555248094, -11.2858335728827), (-37.5160338204419, -11.2890666607243), (-37.5167359798538, -11.2899208123916), (-37.5211503818952, -11.291830217099), (-37.5226830261302, -11.2906463740708), (-37.5242948571738, -11.2907717591672), (-37.5265268861378, -11.2894720489245), (-37.5290237732887, -11.2884894279184), (-37.5324140862245, -11.2882440472435), (-37.5335764751649, -11.2884306712165), (-37.5386861866575, -11.2869276008951), (-37.5397400561436, -11.2868524311739), (-37.5533195041714, -11.2914208627946), (-37.5540781082169, -11.2918766982129), (-37.557405356783, -11.2959926416174), (-37.558982513873, -11.2966085901449), (-37.5589765077408, -11.2959573836081), (-37.5698030020593, -11.2919758227628), (-37.5753994834668, -11.2896101331069), (-37.5754130146341, -11.2899398335486), (-37.576176136852, -11.2894359306238), (-37.5769606701049, -11.288117775231), (-37.5782773508925, -11.2863697363323), (-37.5823607125942, -11.2852506568469), (-37.5830594331374, -11.2848472522485), (-37.5861658512885, -11.2808022855807), (-37.585668227558, -11.2794887038676), (-37.5858471724724, -11.2787484501803), (-37.5865086127624, -11.2780556538887), (-37.587231683142, -11.276431730924), (-37.5870347451665, -11.2753727683393), (-37.5860190478098, -11.2733785066926), (-37.5856346646006, -11.2713333855626), (-37.585810441806, -11.2702376638737), (-37.5874273140404, -11.2700859505349), (-37.5906468369848, -11.2692235259286), (-37.5927406334445, -11.2681122089304), (-37.5927334004541, -11.2676694329183), (-37.5951409310938, -11.2660531123938), (-37.5977932219266, -11.2650532583463), (-37.5993403862669, -11.2651685744485), (-37.6006779878267, -11.2631948321572), (-37.603023385877, -11.2631330642401), (-37.6043140322032, -11.2632112035719), (-37.6063064608824, -11.26413105402), (-37.6074294429067, -11.2645776352436), (-37.6077271967048, -11.2645882505294), (-37.6084248588246, -11.264308230161), (-37.6093859341491, -11.2632419298526), (-37.6123863372752, -11.2621983948032), (-37.6117490063211, -11.2616382950847), (-37.6097541606277, -11.2614354809709), (-37.6087012853389, -11.260528370991), (-37.6054635011555, -11.2566003295031), (-37.6047880028874, -11.2556448085507))"
SE,28,280040705000011,2800407,Boquim,ARAUÁ,Polygon,"((-37.5834762344527, -11.2953785482102), (-37.5833422056132, -11.2956169152431), (-37.5832272000323, -11.2958214498729), (-37.5797377645693, -11.3020273260167), (-37.5811227851597, -11.3030321276837), (-37.5842739410469, -11.3067816641403), (-37.5880233341111, -11.3084780048067), (-37.5887857207303, -11.3080568508864), (-37.5870374689562, -11.3039249101435), (-37.5848799113449, -11.2964850563114), (-37.5834762344527, -11.2953785482102))"
SE,28,280040705000012,2800407,Boquim,ARAUÁ,Polygon,"((-37.5834762344527, -11.2953785482102), (-37.5770400207282, -11.292443692929), (-37.5755079058328, -11.2922519526248), (-37.5754130146341, -11.2899398335486), (-37.5753994834668, -11.2896101331069), (-37.5698030020593, -11.2919758227628), (-37.5589765077408, -11.2959573836081), (-37.558982513873, -11.2966085901449), (-37.5589862155, -11.2970099339107), (-37.5797377655467, -11.3020273242785), (-37.5832272000323, -11.2958214498729), (-37.5833422056132, -11.2956169152431), (-37.5834762344527, -11.2953785482102))"
SE,28,280040705000013,2800407,Boquim,ARAUÁ,Polygon,"((-37.6077271967048, -11.2645882505294), (-37.6074294429067, -11.2645776352436), (-37.6063064608824, -11.26413105402), (-37.6043140322032, -11.2632112035719), (-37.603023385877, -11.2631330642401), (-37.6006779878267, -11.2631948321572), (-37.5993403862668, -11.2651685744485), (-37.5977932219266, -11.2650532583462), (-37.5951409310938, -11.2660531123938), (-37.592733400454, -11.2676694329183), (-37.5927406334445, -11.2681122089304), (-37.5906468369848, -11.2692235259285), (-37.5874273140404, -11.2700859505349), (-37.585810441806, -11.2702376638737), (-37.5856346646006, -11.2713333855626), (-37.5860190478098, -11.2733785066926), (-37.5870347451664, -11.2753727683393), (-37.587231683142, -11.276431730924), (-37.5865086127624, -11.2780556538887), (-37.5858471724724, -11.2787484501803), (-37.585668227558, -11.2794887038675), (-37.5861658512885, -11.2808022855806), (-37.5830594331374, -11.2848472522485), (-37.5823607125941, -11.2852506568469), (-37.5782773508925, -11.2863697363323), (-37.5769606701049, -11.288117775231), (-37.5761761368519, -11.2894359306237), (-37.5754130146341, -11.2899398335486), (-37.5755079058328, -11.2922519526247), (-37.5770400207282, -11.292443692929), (-37.5834762344527, -11.2953785482102), (-37.5848799113449, -11.2964850563114), (-37.5870374689562, -11.3039249101435), (-37.5887857207303, -11.3080568508864), (-37.5880233341111, -11.3084780048067), (-37.5842739410469, -11.3067816641403), (-37.5811227851597, -11.3030321276837), (-37.5797377645693, -11.3020273260167), (-37.5589862155, -11.2970099339107), (-37.558982513873, -11.2966085901449), (-37.557405356783, -11.2959926416174), (-37.5540781082169, -11.2918766982128), (-37.5533195041714, -11.2914208627945), (-37.5397400561436, -11.2868524311739), (-37.5386861866575, -11.2869276008951), (-37.5335764751649, -11.2884306712164), (-37.5324140862245, -11.2882440472435), (-37.5290237732887, -11.2884894279184), (-37.5265268861378, -11.2894720489245), (-37.5242948571738, -11.2907717591671), (-37.5226830261302, -11.2906463740708), (-37.5211503818952, -11.291830217099), (-37.5245242330669, -11.2932904645864), (-37.5241971577532, -11.297866218774), (-37.5235849527932, -11.3000447607505), (-37.5268353699315, -11.3008264131032), (-37.5292267392531, -11.3050854658229), (-37.5301085540318, -11.3056768083178), (-37.5321826602763, -11.3059149462711), (-37.5364554208142, -11.3050344283143), (-37.5380815848185, -11.30488549499), (-37.5397828455146, -11.3041911834094), (-37.5457325504676, -11.3052677875175), (-37.5496693577659, -11.305171835722), (-37.5506999015237, -11.3062317278163), (-37.5507510924585, -11.3085984207706), (-37.5541814609841, -11.3100687912492), (-37.5557093164948, -11.3114722544729), (-37.5583452877413, -11.3124247443245), (-37.558770609385, -11.313276429496), (-37.5599338225234, -11.313888944676), (-37.5607277949894, -11.3151661198435), (-37.5620725790945, -11.3162028309586), (-37.5625572712885, -11.317387724388), (-37.5647036469186, -11.3180066928428), (-37.5654978586437, -11.3189199334476), (-37.5679465245084, -11.3202046690605), (-37.5692338215161, -11.3204851159758), (-37.5699062291213, -11.3209721417554), (-37.5705764863889, -11.322309811141), (-37.572168239697, -11.3234695004872), (-37.5738823635962, -11.323903401965), (-37.5756034578761, -11.3235765893733), (-37.5767100812053, -11.323887429639), (-37.5781786504677, -11.3248637682435), (-37.5796457342838, -11.3260847346723), (-37.5811175783565, -11.3268801303498), (-37.5820973999705, -11.3269751951331), (-37.5867108215427, -11.3258432985297), (-37.5895953673643, -11.3257971762133), (-37.5907595865596, -11.3259551899884), (-37.5926574575461, -11.3274195256809), (-37.5941232706723, -11.3288825568117), (-37.5973470247499, -11.3353583603982), (-37.5976960647758, -11.3393605039357), (-37.5982384039491, -11.3414570254787), (-37.5995829762402, -11.3427969812689), (-37.6016054284437, -11.3436550143361), (-37.6030552806462, -11.3433868055748), (-37.6075607756119, -11.3394028261389), (-37.6076774403841, -11.3392997087854), (-37.5997794747177, -11.3280586420236), (-37.5999952726939, -11.323546099349), (-37.6008619349666, -11.3235474939169), (-37.6025970663906, -11.3235557087936), (-37.6038897056277, -11.3248863834684), (-37.6072835847398, -11.3337345174175), (-37.6089774721908, -11.3381506272923), (-37.6186280141393, -11.3296173859108), (-37.618288302869, -11.3281464703304), (-37.6173998146852, -11.3277916001226), (-37.6167983412495, -11.3268745969824), (-37.6170506444714, -11.3262783840597), (-37.6163827500785, -11.3210666034506), (-37.6159980842687, -11.319657772371), (-37.6155386637534, -11.3187431480897), (-37.6142288513381, -11.317716981254), (-37.6137693081394, -11.3171185150609), (-37.6136372471555, -11.3150447070947), (-37.6127520141331, -11.3140220428646), (-37.6129530231426, -11.3131095575544), (-37.6134539774715, -11.3123393488504), (-37.6136168376087, -11.3111844441374), (-37.6132319734737, -11.3097625757201), (-37.6131698303219, -11.3037863254653), (-37.6128489869063, -11.3032475384123), (-37.6120964042531, -11.3022938307743), (-37.6122776508153, -11.3014517073947), (-37.6127431943938, -11.3010671627717), (-37.6131064103271, -11.2995588768858), (-37.6122545022652, -11.2992382908193), (-37.6126512773858, -11.2979408194477), (-37.6125143321863, -11.2967812759415), (-37.6130177811652, -11.2957307291472), (-37.6139162223593, -11.2938372285776), (-37.6138669823603, -11.2930925652048), (-37.6135849896937, -11.2925637014149), (-37.6123058977569, -11.2922064721409), (-37.6124612539392, -11.289431231642), (-37.6115809115667, -11.2875998484513), (-37.6116180773728, -11.2870723000911), (-37.6112358830092, -11.2850671194195), (-37.6115144490363, -11.2826790453385), (-37.6121232560571, -11.2819441340433), (-37.6131648376291, -11.2800155353119), (-37.613207214789, -11.2786103598367), (-37.6121808716605, -11.2774105253287), (-37.6103315321071, -11.2759614132496), (-37.6115407064716, -11.2747297511915), (-37.6126367472551, -11.2732508126391), (-37.6135666702488, -11.271258072495), (-37.6144582198219, -11.2700987653431), (-37.6139541211085, -11.2697277486902), (-37.616512408033, -11.2668131491448), (-37.6137040907527, -11.2656572053856), (-37.6120225509117, -11.265622221985), (-37.6096257885312, -11.2649853368201), (-37.6084480287099, -11.2643313192888), (-37.6077271967048, -11.2645882505294))"
SE,28,280040705000014,2800407,Boquim,ARAUÁ,Polygon,"((-37.6008619349666, -11.3235474939169), (-37.599995272694, -11.323546099349), (-37.5997794747177, -11.3280586420236), (-37.6076774403842, -11.3392997087853), (-37.6089406022629, -11.3381832285698), (-37.6072835847398, -11.3337345174175), (-37.6038897056277, -11.3248863834685), (-37.6025970663906, -11.3235557087936), (-37.6008619349666, -11.3235474939169))"
SE,28,280040705000015,2800407,Boquim,ARAUÁ,Polygon,"((-37.6634917408838, -11.2821555244734), (-37.6611737692348, -11.2818374736617), (-37.6534202137658, -11.2824898107557), (-37.6365426347769, -11.2796889275685), (-37.6375536365956, -11.280395744047), (-37.638680924472, -11.282955670395), (-37.6388997700955, -11.2849184107803), (-37.6395638835594, -11.2858970172185), (-37.6408141852636, -11.2868440493285), (-37.6421638691459, -11.2882432144735), (-37.6427267906992, -11.2892582746959), (-37.641963215251, -11.2900051413924), (-37.641657671108, -11.292544566492), (-37.6421084109609, -11.2936111661353), (-37.6416865535847, -11.2959257761034), (-37.6407500378604, -11.2986337336016), (-37.6371049799053, -11.3021975593614), (-37.633541651085, -11.3040888627091), (-37.6328824968032, -11.3040494306731), (-37.6299365538467, -11.3031862596628), (-37.6293770231918, -11.3033106485524), (-37.6272377974197, -11.3062026012217), (-37.6260001858916, -11.3064859741292), (-37.6242933572594, -11.3076728248228), (-37.6229182932396, -11.309148196935), (-37.6198623499945, -11.3102639840356), (-37.6193034946868, -11.3102977868986), (-37.6177231600229, -11.3093321604529), (-37.6161574769779, -11.309152923888), (-37.6146479673079, -11.3106828696735), (-37.6140209577563, -11.3109882485106), (-37.6134539774716, -11.3123393488504), (-37.6129530231426, -11.3131095575544), (-37.6127520141331, -11.3140220428647), (-37.6136372471556, -11.3150447070948), (-37.6137693081395, -11.3171185150609), (-37.6142288513381, -11.317716981254), (-37.6155386637535, -11.3187431480898), (-37.6159980842687, -11.319657772371), (-37.6163827500785, -11.3210666034507), (-37.6170506444714, -11.3262783840598), (-37.6167983412495, -11.3268745969824), (-37.6173998146852, -11.3277916001226), (-37.618288302869, -11.3281464703304), (-37.6186280141393, -11.3296173859108), (-37.6634408476304, -11.2899660023241), (-37.6634917408838, -11.2821555244734))"
SE,28,280040705000016,2800407,Boquim,ARAUÁ,Polygon,"((-37.6576376637126, -11.2412322402443), (-37.6563138055964, -11.2411054731426), (-37.6554095055667, -11.2421677287436), (-37.656028266252, -11.2450318276753), (-37.6584121762163, -11.247280198239), (-37.6617528065489, -11.2482016395795), (-37.6617502301168, -11.2475824656305), (-37.659322683411, -11.2466676684505), (-37.6566826150267, -11.2424007698794), (-37.6576376637126, -11.2412322402443))"
