uf,cod_uf,cod_setor,cod_municipio,municipio,distrito,tipo,geometria
RR,14,140005005000001,1400050,Boa Vista,ALTO ALEGRE,Polygon,"((-61.3082546614387, 2.9955629703369), (-61.31637631223789, 2.987867217788311), (-61.319390020021, 2.991088551989241), (-61.31767285799239, 2.99422615111907), (-61.31494164569141, 2.99724209893237), (-61.31213547451439, 2.99977867746475), (-61.31039803774771, 2.99789130891109), (-61.3082546614387, 2.9955629703369))"
RR,14,140005005000002,1400050,Boa Vista,ALTO ALEGRE,Polygon,"((-61.3058970692657, 2.99305390476795), (-61.3140028346375, 2.98527610707276), (-61.31637631223789, 2.987867217788311), (-61.3082546614387, 2.9955629703369), (-61.3058970692657, 2.99305390476795))"
RR,14,140005005000003,1400050,Boa Vista,ALTO ALEGRE,Polygon,"((-61.30367494974701, 2.99069274819577), (-61.3102956370927, 2.9845850146876), (-61.3124639676403, 2.98359644001887), (-61.3140028346375, 2.98527610707276), (-61.3058970692657, 2.99305390476795), (-61.30367494974701, 2.99069274819577))"
RR,14,140005005000004,1400050,Boa Vista,ALTO ALEGRE,Polygon,"((-61.30132698917101, 2.98816232501258), (-61.2993668488483, 2.98597537001176), (-61.3056554703204, 2.97936869355853), (-61.30759401230209, 2.98167980010869), (-61.3070618167211, 2.98292541970428), (-61.30132698917101, 2.98816232501258))"
RR,14,140005005000005,1400050,Boa Vista,ALTO ALEGRE,Polygon,"(((-61.2440770454627, 3.04708122916775), (-61.227273508061, 3.0390381798708), (-61.20640446237779, 3.03400369190476), (-61.1916134015901, 3.02708963955072), (-61.1785373937195, 3.0206087079842), (-61.172766370325, 3.01729974338174), (-61.1636362184878, 3.01327868867349), (-61.1303675456472, 3.02456474812674), (-61.1274622724275, 3.02242823222263), (-61.111831368034, 3.01846866087641), (-61.0984697140582, 3.01180418628541), (-61.0891248877004, 3.00597295182985), (-61.08408770899841, 3.00131173332969), (-61.0832560773575, 2.996236464385), (-61.0841087958514, 2.98925844826814), (-61.08285584186859, 2.98396957123853), (-61.0789844550779, 2.97476464512999), (-61.0802611699251, 2.965673911326729), (-61.0827937858927, 2.95954590096427), (-61.0888962390821, 2.955750210514851), (-61.094696306888, 2.944446576400741), (-61.0984838080854, 2.94212774833164), (-61.0982783240315, 2.93980106252624), (-61.0919731651468, 2.93873265266752), (-61.0875680045173, 2.93343852821364), (-61.08400399184799, 2.92814616544794), (-61.0706710718126, 2.919347516097191), (-61.0624796476198, 2.91594969318873), (-61.05406721153301, 2.9184723246591), (-61.0483859382349, 2.92248039544965), (-61.0463830709556, 2.92554191171559), (-61.0390187629965, 2.92996993253014), (-61.0324936483083, 2.93482272204529), (-61.0282892657451, 2.93523863489923), (-61.02451406972929, 2.93036771925879), (-61.0122360262887, 2.9198795085207), (-61.00908621707291, 2.918181950845851), (-61.00614794548111, 2.915639277826481), (-61.00055485473, 2.914472045981349), (-61.0005391957145, 2.8644512381599), (-61.01769425674689, 2.86295527724974), (-61.05825680473199, 2.85535436429584), (-61.0957313568027, 2.84485737057191), (-61.1628264923329, 2.82929258865792), (-61.1895707792073, 2.82666550265599), (-61.1993991745261, 2.83079406123855), (-61.21530613973319, 2.83393175331607), (-61.2332067970064, 2.83440449513951), (-61.24557977473391, 2.83620154834135), (-61.2503253900192, 2.84054374869272), (-61.2514204308696, 2.84677210640708), (-61.2476528323002, 2.85365899779146), (-61.2405688162817, 2.86165333867885), (-61.2322692352913, 2.86886602139285), (-61.23137519886401, 2.87598010819076), (-61.2392035728131, 2.88067691468822), (-61.27728323552471, 2.85466203529269), (-61.2772843260998, 2.884114769487109), (-61.28060872639171, 2.88593800007702), (-61.2825493989118, 2.88644054417273), (-61.2860347826784, 2.88853720019832), (-61.28611956665701, 2.89334144172557), (-61.2882388636875, 2.897981025224619), (-61.2910967728692, 2.90221302794915), (-61.2952959689324, 2.90659870272759), (-61.296216125324, 2.90896282094649), (-61.2956594464207, 2.91037031680261), (-61.295662437402, 2.91375223487356), (-61.32642790091251, 2.98023536628961), (-61.32820244941991, 2.980911848188771), (-61.3312977808865, 2.9831376673026), (-61.319390020021, 2.991088551989241), (-61.31637631223789, 2.987867217788311), (-61.3140028346375, 2.98527610707276), (-61.3124639676403, 2.98359644001887), (-61.3102956370927, 2.9845850146876), (-61.30759401230209, 2.98167980010869), (-61.3056554703204, 2.97936869355853), (-61.2993668488483, 2.98597537001176), (-61.30132698917101, 2.98816232501258), (-61.30367494974701, 2.99069274819577), (-61.3058970692657, 2.99305390476795), (-61.3082546614387, 2.9955629703369), (-61.31039803774771, 2.9978913089111), (-61.2530272645608, 3.03959996247793), (-61.246834274928, 3.04292412862308), (-61.2440770454627, 3.04708122916775)), ((-61.1373510166538, 3.0192253500987), (-61.1389870223836, 3.01903875436746), (-61.1416369127539, 3.01639390722098), (-61.1427968179721, 3.01342949476292), (-61.144001891847, 3.01172828924671), (-61.1472263674897, 3.010693196006331), (-61.1537513994344, 3.01240752784061), (-61.15745072257809, 3.01217691811139), (-61.15990147566169, 3.013458409245001), (-61.1627894945266, 3.012422805914961), (-61.1644726409442, 3.012567009996749), (-61.16673569330911, 3.01129412880998), (-61.1675560887325, 3.009923032419529), (-61.16922111286631, 3.00950025260727), (-61.194892599297, 3.00397415016501), (-61.2101851589805, 3.00082933725542), (-61.2255355004153, 2.997589934538989), (-61.22213182758539, 2.99640108454634), (-61.2193928665292, 2.994381504396261), (-61.2163687857072, 2.99044909035017), (-61.2138716994867, 2.98799449036356), (-61.2119008171341, 2.98690290013055), (-61.2061950382859, 2.98471685065571), (-61.2035030208235, 2.98325576997832), (-61.20206438835901, 2.98060301727766), (-61.2026482725581, 2.97634624828059), (-61.2024582486728, 2.97520977303069), (-61.2000569326377, 2.97293470998627), (-61.1949267086205, 2.97166791792567), (-61.1922821818002, 2.97071783306963), (-61.1905533251061, 2.96934276549895), (-61.1886302875032, 2.96867689461734), (-61.1839263835328, 2.97127182010641), (-61.1812319763092, 2.97150373952134), (-61.1791728449488, 2.96913476635236), (-61.1751858503543, 2.96562699644748), (-61.173744086672, 2.9649615409697), (-61.1713387710401, 2.96538356090321), (-61.1686463471459, 2.96466963821719), (-61.1634561917645, 2.96149070790777), (-61.1622157798799, 2.95536187482811), (-61.1625147292831, 2.94884266397181), (-61.1652638810541, 2.94439942981383), (-61.1654106856185, 2.943027381472811), (-61.16454931246351, 2.94013992888153), (-61.1648442546078, 2.93619520556873), (-61.1645598553732, 2.93392320603215), (-61.1628785735528, 2.93250091044396), (-61.1619684434786, 2.930275959699559), (-61.1604328725322, 2.92814471637662), (-61.1598126610243, 2.92468945031788), (-61.15815097941981, 2.923371065803), (-61.1551231954447, 2.92180560483667), (-61.1533439654089, 2.921518985006251), (-61.1507503517878, 2.919339633438931), (-61.14848958123741, 2.91560302790826), (-61.1465175651833, 2.91470020750906), (-61.14430359908889, 2.91550120263782), (-61.1430535910695, 2.91497876939555), (-61.1394432960904, 2.91587205239681), (-61.13665574151071, 2.91402133970069), (-61.1333362889679, 2.91354246499911), (-61.1311711918591, 2.91368087075685), (-61.12797378757139, 2.91230291042492), (-61.1268182234089, 2.912774151699121), (-61.12388345868619, 2.91281688701357), (-61.12138500376329, 2.91044643094761), (-61.11471161865409, 2.91086086406332), (-61.10931875979819, 2.91293374571203), (-61.1023830960693, 2.9172626568287), (-61.1008419070776, 2.91863198942324), (-61.0995861405173, 2.9211859588017), (-61.09698251563509, 2.92438563126455), (-61.09438443167459, 2.92447560302568), (-61.09428727288971, 2.92532790429174), (-61.1006350952243, 2.92690057313765), (-61.1071073731426, 2.9262485335404), (-61.1107635822451, 2.9269173419337), (-61.1176919157976, 2.92683492237853), (-61.1207937329306, 2.92745513813625), (-61.12238018486401, 2.92854620557501), (-61.1234317983019, 2.93252401029292), (-61.125014138006, 2.935650379743401), (-61.1265520574015, 2.93688350065308), (-61.1300580738879, 2.94078907888175), (-61.1324049413326, 2.94726760976053), (-61.1341313647205, 2.950536515962019), (-61.13562081156001, 2.952195218919821), (-61.13753979984541, 2.95560642534616), (-61.1377768602879, 2.95764194829827), (-61.13540825466101, 2.964050969520931), (-61.13520898953501, 2.96802674802213), (-61.1366428641302, 2.97402097950488), (-61.13837119417651, 2.97629544710923), (-61.1417377164165, 2.97705801356489), (-61.1445775230903, 2.97649496921256), (-61.1466465115192, 2.97664043382041), (-61.14818399102759, 2.97763732992826), (-61.1494294840788, 2.98104729380927), (-61.15149550705199, 2.98322793427882), (-61.1541325241917, 2.988828214234331), (-61.1531591504068, 2.99530709223008), (-61.1532991158999, 2.9981453829721), (-61.1468037836001, 2.99737736544204), (-61.1467118786325, 2.99487074395298), (-61.14440537797441, 2.99306947543902), (-61.140652106786, 2.99315756311064), (-61.13636437454161, 2.99612969268957), (-61.1349650356546, 2.99839748947138), (-61.13135026138031, 3.00124505659354), (-61.1302359055728, 3.00569079459773), (-61.1266695551935, 3.009615891192), (-61.12454350236871, 3.0147906981762), (-61.1256488131861, 3.01598779568179), (-61.1299963726911, 3.01679936244992), (-61.1316272234732, 3.01912101623926), (-61.1326409689334, 3.01732499769415), (-61.13480323121149, 3.01851155628276), (-61.1373510166538, 3.0192253500987)))"
RR,14,140005005000006,1400050,Boa Vista,ALTO ALEGRE,Polygon,"(((-61.1373510166538, 3.0192253500987), (-61.13480323121149, 3.01851155628276), (-61.1326409689334, 3.01732499769415), (-61.1316272234732, 3.01912101623926), (-61.1299963726911, 3.01679936244992), (-61.1256488131861, 3.01598779568179), (-61.12454350236871, 3.0147906981762), (-61.1266695551935, 3.009615891192), (-61.1302359055728, 3.00569079459773), (-61.13135026138031, 3.00124505659354), (-61.1349650356546, 2.99839748947138), (-61.13636437454161, 2.99612969268957), (-61.140652106786, 2.99315756311064), (-61.14440537797441, 2.99306947543902), (-61.1467118786325, 2.99487074395298), (-61.1468037836001, 2.99737736544204), (-61.1532991158999, 2.9981453829721), (-61.1531591504068, 2.99530709223008), (-61.1541325241917, 2.988828214234331), (-61.15149550705199, 2.98322793427882), (-61.1494294840788, 2.98104729380927), (-61.14818399102759, 2.97763732992826), (-61.1466465115192, 2.97664043382041), (-61.1445775230903, 2.97649496921256), (-61.1417377164165, 2.97705801356489), (-61.13837119417651, 2.97629544710923), (-61.1366428641302, 2.97402097950488), (-61.13520898953501, 2.96802674802213), (-61.13540825466101, 2.964050969520931), (-61.1377768602879, 2.95764194829827), (-61.13753979984541, 2.95560642534616), (-61.13562081156001, 2.952195218919821), (-61.1341313647205, 2.950536515962019), (-61.1324049413326, 2.94726760976053), (-61.1300580738879, 2.94078907888175), (-61.1265520574015, 2.93688350065308), (-61.125014138006, 2.935650379743401), (-61.1234317983019, 2.93252401029292), (-61.12238018486401, 2.92854620557501), (-61.1207937329306, 2.92745513813625), (-61.1176919157976, 2.92683492237853), (-61.1107635822451, 2.9269173419337), (-61.1071073731426, 2.9262485335404), (-61.1006350952243, 2.92690057313765), (-61.09428727288971, 2.92532790429174), (-61.09438443167459, 2.92447560302568), (-61.09698251563509, 2.92438563126455), (-61.0995861405173, 2.9211859588017), (-61.1008419070776, 2.91863198942324), (-61.1023830960693, 2.9172626568287), (-61.10931875979819, 2.91293374571203), (-61.11471161865409, 2.91086086406332), (-61.12138500376329, 2.91044643094761), (-61.12388345868619, 2.91281688701357), (-61.1268182234089, 2.912774151699121), (-61.12797378757139, 2.91230291042492), (-61.1311711918591, 2.91368087075685), (-61.1333362889679, 2.91354246499911), (-61.13665574151071, 2.91402133970069), (-61.1394432960904, 2.91587205239681), (-61.1430535910695, 2.91497876939555), (-61.14430359908889, 2.91550120263782), (-61.1465175651833, 2.91470020750906), (-61.14848958123741, 2.91560302790826), (-61.1507503517878, 2.919339633438931), (-61.1533439654089, 2.921518985006251), (-61.1551231954447, 2.92180560483667), (-61.15815097941981, 2.923371065803), (-61.1598126610243, 2.92468945031788), (-61.1604328725322, 2.92814471637662), (-61.1619684434786, 2.930275959699559), (-61.1628785735528, 2.93250091044396), (-61.1645598553732, 2.93392320603215), (-61.1648442546078, 2.93619520556873), (-61.16454931246351, 2.94013992888153), (-61.1654106856185, 2.943027381472811), (-61.1652638810541, 2.94439942981383), (-61.1625147292831, 2.94884266397181), (-61.1622157798799, 2.95536187482811), (-61.1634561917645, 2.96149070790777), (-61.1686463471459, 2.96466963821719), (-61.1713387710401, 2.96538356090321), (-61.173744086672, 2.9649615409697), (-61.1751858503543, 2.96562699644748), (-61.1791728449488, 2.96913476635236), (-61.1812319763092, 2.97150373952134), (-61.1839263835328, 2.97127182010641), (-61.1886302875032, 2.96867689461734), (-61.1905533251061, 2.96934276549895), (-61.1922821818002, 2.97071783306963), (-61.1949267086205, 2.97166791792567), (-61.2000569326377, 2.97293470998627), (-61.2024582486728, 2.97520977303069), (-61.2026482725581, 2.97634624828059), (-61.20206438835901, 2.98060301727766), (-61.2035030208235, 2.98325576997832), (-61.2061950382859, 2.98471685065571), (-61.2119008171341, 2.98690290013055), (-61.2138716994867, 2.98799449036356), (-61.2163687857072, 2.99044909035017), (-61.2193928665292, 2.994381504396261), (-61.22213182758539, 2.99640108454634), (-61.2255355004153, 2.997589934538989), (-61.2101851589805, 3.00082933725542), (-61.194892599297, 3.00397415016501), (-61.16922111286631, 3.00950025260727), (-61.1675560887325, 3.009923032419529), (-61.16673569330911, 3.01129412880998), (-61.1644726409442, 3.012567009996749), (-61.1627894945266, 3.012422805914961), (-61.15990147566169, 3.013458409245001), (-61.15745072257809, 3.01217691811139), (-61.1537513994344, 3.01240752784061), (-61.1472263674897, 3.010693196006331), (-61.144001891847, 3.01172828924671), (-61.1427968179721, 3.01342949476292), (-61.1416369127539, 3.01639390722098), (-61.1389870223836, 3.01903875436746), (-61.1373510166538, 3.0192253500987)), ((-61.1995190078278, 2.98871546750071), (-61.20366462740721, 2.9893373104376), (-61.2034573464283, 2.98602081477413), (-61.1997262888068, 2.98581353379517), (-61.1995190078278, 2.98871546750071)))"
RR,14,140005005000007,1400050,Boa Vista,ALTO ALEGRE,Polygon,"((-61.0005391957145, 2.8644512381599), (-61.00051145186289, 2.68166814460113), (-61.0046718819105, 2.68296480801253), (-61.0096761180867, 2.68351786768024), (-61.0149529065675, 2.68156859534533), (-61.0174521056968, 2.68157135687752), (-61.0191224080851, 2.6824055469794), (-61.0210702760766, 2.68490767131908), (-61.0260650126679, 2.69490510254893), (-61.0277284860382, 2.69657401181949), (-61.0302326739248, 2.69712416265523), (-61.0316202154642, 2.6960139394494), (-61.0335656862316, 2.69184516512114), (-61.0335603318317, 2.68184622232889), (-61.0346810690778, 2.67796228611988), (-61.036346464122, 2.67574473010082), (-61.0396760126545, 2.67407415710282), (-61.0430133160758, 2.67407121303708), (-61.04578638883859, 2.674631562776), (-61.049122439053, 2.67628995940676), (-61.0507838702793, 2.68074210708105), (-61.0560646301084, 2.68573793035023), (-61.0616165191188, 2.68768048389789), (-61.0716175474426, 2.68934595449008), (-61.0749514569166, 2.69045752260791), (-61.0771741343075, 2.69379409565683), (-61.0810619566201, 2.70184711351784), (-61.08495408269371, 2.7049055093339), (-61.0916229826347, 2.70712646053751), (-61.09523342930031, 2.70767976181354), (-61.0966232475646, 2.70712509761081), (-61.0977351382567, 2.7051801116336), (-61.0999519163329, 2.69823799010384), (-61.1007868545337, 2.69629554537155), (-61.102457949255, 2.69462465646342), (-61.1055116751875, 2.69379022472322), (-61.1088456743598, 2.69351954615318), (-61.1168994190119, 2.69573413696927), (-61.1244007097757, 2.69712711510095), (-61.1282920984748, 2.69851329030399), (-61.1288479573405, 2.7012892593904), (-61.1282919295204, 2.70768373660463), (-61.1293996336844, 2.71573669478401), (-61.1307862738534, 2.7190677122451), (-61.13245586742631, 2.71990051717407), (-61.1341196404008, 2.71989968164699), (-61.1352316331546, 2.71768467619801), (-61.1338440038395, 2.70685249016129), (-61.1343974895787, 2.70462463750956), (-61.1371814793907, 2.70073972875539), (-61.1421801620354, 2.69740813657885), (-61.1491253720746, 2.6962915332152), (-61.1549523230267, 2.69296235593817), (-61.1682866015606, 2.68684618735707), (-61.1838507135944, 2.67713074011274), (-61.18578418524411, 2.67712392599921), (-61.1921782837203, 2.68157286907178), (-61.19634207528361, 2.68768571296205), (-61.1974548115182, 2.68712287375445), (-61.1991210240385, 2.68295969419855), (-61.2005132437881, 2.68129160867126), (-61.20356688359949, 2.68045540403967), (-61.21134257961249, 2.68156898119683), (-61.2143985938783, 2.68128992946046), (-61.2160705308854, 2.6796301134186), (-61.2166256129778, 2.67767898914477), (-61.216347645587, 2.67628903330935), (-61.2138410745486, 2.67074094681431), (-61.2135633064105, 2.66907373402987), (-61.2155115822894, 2.66407378444753), (-61.2230111896093, 2.65629514169078), (-61.2274561679771, 2.65379385254324), (-61.2327294232083, 2.65268469133443), (-61.23763445837489, 2.65058271038186), (-61.24106578697081, 2.65129120820811), (-61.2427352397942, 2.65212390960096), (-61.2457886490821, 2.65601860787566), (-61.2482877999762, 2.66184538058235), (-61.2502310090643, 2.66518126610959), (-61.25329273378119, 2.66740615519321), (-61.26662204906151, 2.67073589566841), (-61.27078912083089, 2.67129354542416), (-61.27412389808309, 2.67101639428253), (-61.2771822899507, 2.6696248778746), (-61.2816182168057, 2.66546309897683), (-61.28439853491339, 2.659622822546), (-61.28606217595309, 2.6582413909265), (-61.2896813847921, 2.65740285484923), (-61.2910631307497, 2.6582379704091), (-61.2924578177178, 2.66156775358837), (-61.2919037327022, 2.66823535894616), (-61.2941172408818, 2.67601867753117), (-61.3010681578638, 2.68796296268322), (-61.30245103163119, 2.69212689736354), (-61.30189774811091, 2.69434591782177), (-61.3005137929191, 2.69601373799035), (-61.29829273160279, 2.69740848570778), (-61.2963439559078, 2.70101735807322), (-61.29606215976759, 2.70351287970587), (-61.29662409788511, 2.70573422550158), (-61.2980152509478, 2.70795866125528), (-61.3032845727555, 2.70962423204523), (-61.3124522108302, 2.71629771337823), (-61.3141196646621, 2.71824317066941), (-61.314119025657, 2.71962280226508), (-61.3130148370963, 2.72128897790446), (-61.30940277476981, 2.7221289052533), (-61.3074588036172, 2.72323504241671), (-61.30801357332581, 2.72573622254105), (-61.3094010316479, 2.72629116541213), (-61.3132901463756, 2.72545939467032), (-61.31745616788871, 2.72713043023087), (-61.3196808996433, 2.72768116587313), (-61.3232872480661, 2.72767633247601), (-61.3255111503372, 2.72823781665201), (-61.3269000161194, 2.72990767493877), (-61.3277296342622, 2.73351754509223), (-61.32745786695611, 2.73629093090965), (-61.3252370551768, 2.74212781186292), (-61.32523438288331, 2.7446304728698), (-61.330510035029, 2.74712687260473), (-61.33162488398159, 2.74824129367985), (-61.3319049223081, 2.74990798500564), (-61.33134452532551, 2.75545393771443), (-61.33328585497, 2.75962378898813), (-61.3346820738263, 2.76129257105725), (-61.3337919959636, 2.76411100253397), (-61.3336286161128, 2.76605398915102), (-61.3388760433721, 2.76816632242093), (-61.3392494411375, 2.76935430767773), (-61.3386034291926, 2.77178193251053), (-61.33972715775491, 2.77286302222109), (-61.33945541702489, 2.77545337827634), (-61.34127472280309, 2.7765893502477), (-61.342715050302, 2.78128773509472), (-61.3427649023078, 2.7836626043809), (-61.3436743878801, 2.78485082365733), (-61.34420418373799, 2.78890003379615), (-61.34404035655779, 2.79132824904381), (-61.3451085044689, 2.79343485049607), (-61.3465534002801, 2.79494799229441), (-61.3484217417475, 2.79959245677417), (-61.34863070719669, 2.8033709372763), (-61.3493226788898, 2.80671853921949), (-61.35124983474599, 2.80796309726723), (-61.3506555775587, 2.81157796445427), (-61.3462005869703, 2.81740120425273), (-61.34223439271211, 2.8181508820715), (-61.3401436379152, 2.81949692571041), (-61.3364392941063, 2.824403382696321), (-61.33509390687, 2.82855772007494), (-61.3316613259737, 2.831629122049451), (-61.3294024195043, 2.83767118836196), (-61.3268253921895, 2.84133736917779), (-61.3252734916522, 2.83971642308358), (-61.3238803815603, 2.83987592102118), (-61.32146318819541, 2.84435203694955), (-61.3209772677227, 2.84672681710929), (-61.3216697194809, 2.84996603434746), (-61.31992898510519, 2.854725872084141), (-61.27728323552471, 2.85466203529269), (-61.2392035728131, 2.88067691468822), (-61.23137519886401, 2.87598010819076), (-61.2322692352913, 2.86886602139285), (-61.2405688162817, 2.86165333867885), (-61.2476528323002, 2.85365899779146), (-61.2514204308696, 2.84677210640708), (-61.2503253900192, 2.84054374869272), (-61.24557977473391, 2.83620154834135), (-61.2332067970064, 2.83440449513951), (-61.21530613973319, 2.83393175331607), (-61.1993991745261, 2.83079406123855), (-61.1895707792073, 2.82666550265599), (-61.1628264923329, 2.82929258865792), (-61.0957313568027, 2.84485737057191), (-61.05825680473199, 2.85535436429584), (-61.01769425674689, 2.86295527724974), (-61.0005391957145, 2.8644512381599))"
RR,14,140005005000008,1400050,Boa Vista,ALTO ALEGRE,Polygon,"(((-61.295662437402, 2.91375223487356), (-61.2956594464207, 2.91037031680261), (-61.296216125324, 2.90896282094649), (-61.2952959689324, 2.90659870272759), (-61.2910967728692, 2.90221302794915), (-61.2882388636875, 2.897981025224619), (-61.28611956665701, 2.89334144172557), (-61.2860347826784, 2.88853720019832), (-61.2825493989118, 2.88644054417273), (-61.28060872639171, 2.88593800007702), (-61.2772843260998, 2.884114769487109), (-61.27728323552471, 2.85466203529269), (-61.31992898510519, 2.854725872084141), (-61.31972730446559, 2.85638932509267), (-61.3212721013737, 2.85843636842514), (-61.3258750464915, 2.86245708236768), (-61.3278150091352, 2.86327804007937), (-61.3309971819172, 2.86678025797889), (-61.33423055737539, 2.86773823074566), (-61.33686183653531, 2.86905971968019), (-61.3398359199093, 2.87291923404776), (-61.34163581414391, 2.874331204055251), (-61.3435256414975, 2.87769708117148), (-61.3484187794877, 2.88091715038667), (-61.35081796196889, 2.88305621119339), (-61.35229371566, 2.88510342526681), (-61.3548310976315, 2.887743836788769), (-61.3554755055053, 2.88947168395844), (-61.3588868725588, 2.894694067974891), (-61.3608679790534, 2.89850488831294), (-61.3626153482458, 2.90453888982479), (-61.3621058828451, 2.90517453610726), (-61.295662437402, 2.91375223487356)), ((-61.338811825695, 2.88984244053341), (-61.3448229740851, 2.89087884542825), (-61.345444817022, 2.88818419270168), (-61.34005551156881, 2.88694050682787), (-61.338811825695, 2.88984244053341)))"
RR,14,140005005000009,1400050,Boa Vista,ALTO ALEGRE,Polygon,"((-61.3312977808865, 2.9831376673026), (-61.32820244941991, 2.980911848188771), (-61.32642790091251, 2.98023536628961), (-61.295662437402, 2.91375223487356), (-61.3621058828451, 2.90517453610726), (-61.3626153482458, 2.90453888982479), (-61.3608679790534, 2.89850488831294), (-61.3588868725588, 2.894694067974891), (-61.3554755055053, 2.88947168395844), (-61.3548310976315, 2.887743836788769), (-61.35229371566, 2.88510342526681), (-61.35081796196889, 2.88305621119339), (-61.3484187794877, 2.88091715038667), (-61.3435256414975, 2.87769708117148), (-61.34163581414391, 2.874331204055251), (-61.3398359199093, 2.87291923404776), (-61.33686183653531, 2.86905971968019), (-61.33423055737539, 2.86773823074566), (-61.3309971819172, 2.86678025797889), (-61.3278150091352, 2.86327804007937), (-61.3258750464915, 2.86245708236768), (-61.3212721013737, 2.85843636842514), (-61.31972730446559, 2.85638932509267), (-61.31992898510519, 2.854725872084141), (-61.3216697194809, 2.84996603434746), (-61.3209772677227, 2.84672681710929), (-61.32146318819541, 2.84435203694955), (-61.3238803815603, 2.83987592102118), (-61.3252734916522, 2.83971642308358), (-61.3268253921895, 2.84133736917779), (-61.3294024195043, 2.83767118836196), (-61.3316613259737, 2.831629122049451), (-61.33509390687, 2.82855772007494), (-61.3364392941063, 2.824403382696321), (-61.3401436379152, 2.81949692571041), (-61.34223439271211, 2.8181508820715), (-61.3462005869703, 2.81740120425273), (-61.3506555775587, 2.81157796445427), (-61.35124983474599, 2.80796309726723), (-61.3493226788898, 2.80671853921949), (-61.34863070719669, 2.8033709372763), (-61.3484217417475, 2.79959245677417), (-61.3465534002801, 2.79494799229441), (-61.3451085044689, 2.79343485049607), (-61.34404035655779, 2.79132824904381), (-61.34420418373799, 2.78890003379615), (-61.3436743878801, 2.78485082365733), (-61.3427649023078, 2.7836626043809), (-61.342715050302, 2.78128773509472), (-61.34127472280309, 2.7765893502477), (-61.33945541702489, 2.77545337827634), (-61.33972715775491, 2.77286302222109), (-61.3386034291926, 2.77178193251053), (-61.3392494411375, 2.76935430767773), (-61.3388760433721, 2.76816632242093), (-61.3336286161128, 2.76605398915102), (-61.3337919959636, 2.76411100253397), (-61.3346820738263, 2.76129257105725), (-61.3357892136926, 2.76129472977538), (-61.3402340934396, 2.75767947255242), (-61.3424530319112, 2.75712764562856), (-61.3443990735571, 2.75767987084632), (-61.3452377155651, 2.75935293420205), (-61.3449601848916, 2.76407268459616), (-61.34551272624571, 2.76601569161327), (-61.3476798732834, 2.76741233859865), (-61.3538414067387, 2.76768730524052), (-61.3557926570798, 2.76907357847871), (-61.3566205122999, 2.77073677074439), (-61.3566270748836, 2.78018153990226), (-61.3591256136382, 2.79156879132167), (-61.3621745356212, 2.79601558968208), (-61.3641248708394, 2.80267564463764), (-61.3671772882948, 2.80879414666097), (-61.36912146439811, 2.81073631244106), (-61.37606976490331, 2.81435195620742), (-61.3780142341576, 2.81462670458679), (-61.3791185044356, 2.815730997224731), (-61.3791209305993, 2.81767725148145), (-61.37690059203781, 2.82184482631446), (-61.3749594209484, 2.8237953116698), (-61.370511319356, 2.82712498149057), (-61.36939921703149, 2.83045958413059), (-61.37052629409681, 2.83825023013741), (-61.37218004781721, 2.84046047846115), (-61.373564282391, 2.84046154111209), (-61.3802374222227, 2.83768085444302), (-61.3818968241209, 2.83823713628922), (-61.3863448474904, 2.844621549799), (-61.40162474150039, 2.85851487607508), (-61.4060679541517, 2.86129434310681), (-61.4138463654038, 2.86240297008167), (-61.42023247841991, 2.86379491508915), (-61.422453190075, 2.86490070232824), (-61.4249591105273, 2.8674054437707), (-61.4285713291889, 2.8693469751258), (-61.4338412157906, 2.86795780903114), (-61.4372665871129, 2.86924134527704), (-61.4278886814091, 2.878207303802), (-61.40100945364959, 2.89829166504078), (-61.39835243195151, 2.90228923542325), (-61.3897206288098, 2.91116986478471), (-61.3701364567665, 2.92948352626141), (-61.3312977808865, 2.9831376673026))"
